scenarioID,year,avgBM_0,avgBM_1,avgBM_2,avgBM_3,avgBM_4,avgBM_5,avgTD_0,avgTD_1,avgTD_2,avgTD_3,avgTD_4,avgTD_5,avgEI_0,avgEI_1,avgEI_2,avgEI_3,avgEI_4,avgEI_5,avgSSG_0,avgSSG_1,avgSSG_2,avgSSG_3,avgSSG_4,avgSSG_5,friBM,friTD,friEI,friSSG,count_0,count_1,count_2,count_3,count_4,count_5,gMentor0,gMentor1,gMentor3,annualRetireeCount,annualHireCount,crisisState
3,2027.01,3.8327188499157576,4.6895297226268315,4.8213225615367605,4.373173105289734,4.804759909444021,4.668701227801397,3.7703412733949597,4.755928121070318,4.823896177582956,4.507200956566093,4.791067540797422,4.690335368169173,3.4984577901153364,4.736705081162672,3.656990664796808,4.785439420320332,3.4000715923649705,3.1583144213052603,4.05714124526457,4.658492355745713,4.932180917556056,4.398279437979026,4.93395277213251,4.844989982472681,0.9099053627760252,0.8364668769716088,0.8442902208201892,0.9482649842271293,3025,550,233,3652,63,402,0.38570774163994503,0.6467065868263473,0.5210329029571013,0,0,0
3,2028.01,3.7486167960467753,4.252878377164851,4.85748763092664,4.229354478802843,4.846378394270705,4.702351679391451,3.690265383976449,4.43997320508271,4.8572465305593635,4.424158611983847,4.833823992099675,4.721834882687507,3.3277229056859516,4.505967340264345,3.696591419898033,4.683765972828707,3.4422546172842448,3.1881972680863293,3.950350865812447,4.167424312392692,4.953903102163847,4.186739031251722,4.954558220669042,4.867085206051244,0.8832879695155145,0.8589003810560697,0.8057702776265651,0.9237887860642352,3441,749,233,4297,63,402,0.32397075798383995,0.4052532833020638,0.4107025607353907,0,0,0
3,2029.01,3.759246214445029,4.198979136097753,4.88687063232277,4.223420604103604,4.882655898906285,4.733456240545044,3.700620495847778,4.412523207383917,4.8872401548980475,4.4349350843007285,4.869743596565404,4.7510549037043495,3.303808454272929,4.510251504536117,3.7335467910464106,4.689232555008192,3.482798018010363,3.2170422997947368,3.9494349557611184,4.107327696925217,4.968342379742424,4.159025381094429,4.970553312287077,4.885889064705287,0.8795854922279793,0.8659067357512953,0.8034196891191709,0.9190673575129533,3598,815,233,4539,63,402,0.30551523947750364,0.3606010016694491,0.38047445255474455,0,0,0
3,2030.01,3.782223561427751,4.175175054769787,4.913810573036982,4.2342721390750055,4.913613802912884,4.762066177315441,3.7224211127243323,4.408965263686676,4.91186564458504,4.4560138161746305,4.898806472770054,4.778206355261848,3.3000647310764664,4.529426915056142,3.7686151133401236,4.707132426811023,3.5219235817837444,3.2449405144425163,3.9630523318403226,4.0757605440819304,4.978459695541553,4.154522812947688,4.9846718374620265,4.90216753008543,0.9046141527374637,0.8707837053348013,0.8051246121509359,0.9428485637073366,3708,872,233,4713,63,402,0.29378925331472433,0.32926829268292684,0.3613518197573657,0,0,0
3,2031.01,3.7986207365799665,4.140838030280837,4.9368044317918205,4.238674999968109,4.936292111477775,4.788307342808816,3.7377077352044576,4.395717371175233,4.933713135857956,4.471711242380271,4.925395108802302,4.80403911699898,3.2864908517152536,4.539024394119235,3.8022719556546356,4.718782058033382,3.5597993271222617,3.2718319351473024,3.9698309909712917,4.034372294152265,4.9848890878809735,4.141392471580059,4.995421010041912,4.916352518729167,0.9073967339097022,0.876176753121998,0.8036503362151777,0.9423631123919308,3846,940,233,4926,63,402,0.2802929427430093,0.2983425414364641,0.3404081632653061,0,0,0
3,2032.01,3.8207293945249843,4.12479312211734,4.9557795269041645,4.2497837305285335,4.9563719692787505,4.812491597877896,3.758199511924153,4.395289761584032,4.952862594761565,4.491544049086147,4.945067834511874,4.828083521418408,3.282037362571194,4.558611270125248,3.8349465832020413,4.734878633550982,3.596557601610256,3.2976061399541927,3.9836011948779846,4.01422892334838,4.9887198627653335,4.136704947597639,5.0,4.929004288020266,0.914338747099768,0.8803712296983759,0.8042691415313225,0.9462645011600928,3962,997,233,5118,63,402,0.26987179487179486,0.2765685019206146,0.3235065942591156,0,0,0
3,2033.01,3.8586665576102903,4.167737080208829,4.9680983633007205,4.2925085847133575,4.971029489455594,4.830029847605891,3.794257893406122,4.441907533256494,4.968818807910069,4.538498716540141,4.960547734394152,4.842077895653774,3.29914177666672,4.616522906934229,3.8534764098787044,4.778415621855986,3.627976978229557,3.3003930085278546,4.017982718545517,4.057063831072651,4.99100061770514,4.170326516751235,5.0,4.938510169084852,0.9237012987012987,0.8845492742551566,0.8083460656990069,0.9553093964858671,3817,988,229,4987,62,389,0.2706391478029294,0.2699228791773779,0.32351380042462846,303,0,0
3,2034.01,3.8924227097964508,4.203039305702467,4.977214251402725,4.329329605891056,4.983458545939795,4.835075509883961,3.8232933743334727,4.480941615812312,4.979686204465283,4.581660381369785,4.974365894944022,4.846541497294679,3.3132394359965134,4.6662938077675085,3.8755033223581137,4.817344353393708,3.662991629716808,3.308052972210655,4.048133918445528,4.090874852296501,4.9920259236717826,4.19681985258744,5.0,4.93422572003105,0.9349617422012949,0.8878752207180695,0.811065332548558,0.9652736904061212,3693,980,226,4855,62,378,0.27213227695487424,0.26126126126126126,0.32108843537414966,293,15,0
3,2035.01,3.9234090958707104,4.233917747350065,4.983303737959365,4.3660174092180295,4.993587282885131,4.832073959623343,3.849159099907768,4.515154815386955,4.987193657809789,4.616879155745567,4.983966279523396,4.843461603786942,3.3186021250919877,4.711023701562451,3.879895535189364,4.8480695619162795,3.6711947745403783,3.3022411057511825,4.075548328496938,4.120728478819453,4.992591730888632,4.222171809017185,5.0,4.925278840455024,0.9413252402630248,0.8915528578654527,0.8102175012645423,0.9711684370257967,3551,970,214,4721,59,370,0.2704830053667263,0.25,0.3194522079373952,324,15,0
3,2036.01,3.9540652720941827,4.27145768855627,4.972744226767035,4.401016360067918,4.999842940197169,4.832455394086718,3.875234061886369,4.548174209351384,4.977985265065753,4.643673477552872,4.993109582048677,4.84364122275964,3.3298603032973197,4.752476700410323,3.886441110316558,4.870887657625063,3.696415979879287,3.292844095145215,4.102659532083077,4.157905298237787,4.978513678783572,4.246368553279591,5.0,4.923127069508005,0.9447038074489055,0.8946986201888163,0.8087975931113186,0.9745824255628177,3423,966,212,4623,58,357,0.26965875370919884,0.24967658473479948,0.31596925704526047,262,16,0
