scenarioID,year,avgBM_0,avgBM_1,avgBM_2,avgBM_3,avgBM_4,avgBM_5,avgTD_0,avgTD_1,avgTD_2,avgTD_3,avgTD_4,avgTD_5,avgEI_0,avgEI_1,avgEI_2,avgEI_3,avgEI_4,avgEI_5,avgSSG_0,avgSSG_1,avgSSG_2,avgSSG_3,avgSSG_4,avgSSG_5,friBM,friTD,friEI,friSSG,count_0,count_1,count_2,count_3,count_4,count_5,gMentor0,gMentor1,gMentor3,annualRetireeCount,annualHireCount,crisisState
2,2027.01,3.8327188499157576,4.6895297226268315,4.8213225615367605,4.373173105289734,4.804759909444021,4.668701227801397,3.7703412733949597,4.755928121070318,4.823896177582956,4.507200956566093,4.791067540797422,4.690335368169173,3.4984577901153364,4.736705081162672,3.656990664796808,4.785439420320332,3.4000715923649705,3.1583144213052603,4.05714124526457,4.658492355745713,4.932180917556056,4.398279437979026,4.93395277213251,4.844989982472681,0.9099053627760252,0.8364668769716088,0.8442902208201892,0.9482649842271293,3025,550,233,3652,63,402,0.38570774163994503,0.6467065868263473,0.5210329029571013,0,0,0
2,2028.01,3.86762823748687,4.715538181058845,4.85748763092664,4.396607218250978,4.846378394270705,4.702351679391451,3.804568537565472,4.781275874764937,4.8572465305593635,4.530390383058567,4.833823992099675,4.721834882687507,3.5317836670741047,4.767553866181199,3.696591419898033,4.809187178663349,3.4422546172842448,3.1881972680863293,4.085154151361766,4.695688299357735,4.953903102163847,4.425353357515539,4.954558220669042,4.867085206051244,0.9173501577287066,0.8368454258675079,0.8572870662460568,0.9526813880126183,3025,550,233,3652,63,402,0.38570774163994503,0.6467065868263473,0.5210329029571013,0,0,0
2,2029.01,3.9007941713520977,4.735911044452519,4.88687063232277,4.418140201305896,4.882655898906285,4.733456240545044,3.836985578162501,4.801847929208077,4.8872401548980475,4.551149724190594,4.869743596565404,4.7510549037043495,3.563705781719533,4.791653446640559,3.7335467910464106,4.829868895954592,3.482798018010363,3.2170422997947368,4.111801741042547,4.728604974763029,4.968342379742424,4.450925978877403,4.970553312287077,4.885889064705287,0.9252996845425867,0.8370977917981073,0.8692744479495268,0.9573501577287066,3025,550,233,3652,63,402,0.38570774163994503,0.6467065868263473,0.5210329029571013,0,0,0
2,2030.01,3.932236033247389,4.751830316532588,4.913810573036982,4.4382746454594795,4.913613802912884,4.762066177315441,3.867556559664181,4.818606716513085,4.91186564458504,4.569855120401421,4.898806472770054,4.778206355261848,3.5943180970821844,4.810372542953611,3.7686151133401236,4.847595375256968,3.5219235817837444,3.2449405144425163,4.137240629260636,4.757458925529489,4.978459695541553,4.475179373755901,4.9846718374620265,4.90216753008543,0.931608832807571,0.8373501577287066,0.8810094637223975,0.9623974763406941,3025,550,233,3652,63,402,0.38570774163994503,0.6467065868263473,0.5210329029571013,0,0,0
2,2031.01,3.9619790132286536,4.765822561562348,4.9368044317918205,4.4572191916788695,4.936292111477775,4.788307342808816,3.896393808904182,4.833181310378562,4.933713135857956,4.586867269349648,4.925395108802302,4.80403911699898,3.623561418885903,4.824365599291782,3.8022719556546356,4.862345000468518,3.5597993271222617,3.2718319351473024,4.161337148319997,4.781171938553712,4.9848890878809735,4.4982997653844325,4.995421010041912,4.916352518729167,0.9376656151419558,0.8373501577287066,0.8900946372239747,0.9679495268138801,3025,550,233,3652,63,402,0.38570774163994503,0.6467065868263473,0.5210329029571013,0,0,0
2,2032.01,3.9900886116753234,4.778869355706056,4.9557795269041645,4.475300290480567,4.9563719692787505,4.812491597877896,3.9238816008136133,4.8466734958827775,4.952862594761565,4.602630206772169,4.945067834511874,4.828083521418408,3.651431410138114,4.833498121780831,3.8349465832020413,4.87468005815694,3.596557601610256,3.2976061399541927,4.184103449885006,4.801003461353569,4.9887198627653335,4.52024508178906,5.0,4.929004288020266,0.9429652996845426,0.8373501577287066,0.8994321766561514,0.9721135646687697,3025,550,233,3652,63,402,0.38570774163994503,0.6467065868263473,0.5210329029571013,0,0,0
2,2033.01,4.013567162058167,4.787188901961731,4.9680983633007205,4.494983374716861,4.971029489455594,4.830029847605891,3.949350105782888,4.855458843556164,4.968818807910069,4.625527801325476,4.960547734394152,4.842077895653774,3.673926816959516,4.836501224830023,3.8534764098787044,4.887122513728948,3.627976978229557,3.3003930085278546,4.2049045078635015,4.812609496971516,4.99100061770514,4.542635842696393,5.0,4.938510169084852,0.9481763316714773,0.841380215166623,0.9060614012070323,0.9767777486224088,2880,541,229,3521,62,389,0.39332365747460085,0.6344410876132931,0.5295395308427454,303,0,0
2,2034.01,4.030765616874068,4.793304484768292,4.9634667579693685,4.509805735231304,4.983458545939795,4.844700574858277,3.965423541177439,4.862345927786342,4.965917027233131,4.646941205410947,4.974365894944022,4.856588869931708,3.690918898125925,4.837763606962226,3.8626480300567265,4.89547602738513,3.662991629716808,3.317712484656842,4.218628734963271,4.820048255842908,4.978148503288698,4.558875276413658,5.0,4.9434404328984884,0.9512527233115469,0.8443627450980392,0.911900871459695,0.9820261437908496,2759,531,228,3388,62,376,0.4012188928390046,0.6189024390243902,0.5344202898550725,293,15,0
2,2035.01,4.04716884739001,4.793402923846062,4.963703768865689,4.525846356693042,4.993587282885131,4.845730078300372,3.979966918737873,4.865524593982136,4.967337927907067,4.6684309236945865,4.983966279523396,4.857913337656814,3.7010335623766424,4.836273837697163,3.8609575923551263,4.902554458615501,3.6711947745403783,3.3161157162929036,4.230790993873248,4.8199883393464775,4.972863356362756,4.575454509398669,5.0,4.938249392598741,0.9545131485429993,0.8476190476190476,0.9142857142857143,0.9864960909737029,2618,522,217,3252,59,367,0.40601503759398494,0.5914634146341463,0.5419630156472262,324,15,0
2,2036.01,4.062104342477384,4.800777200207005,4.963223629967673,4.540260658317508,4.999842940197169,4.840090138433617,3.9930019623013284,4.874247869729864,4.967894996556322,4.686844861780637,4.993109582048677,4.852083187626279,3.715875338285895,4.839094607863669,3.875794208729541,4.908442359367168,3.696415979879287,3.3010539840995814,4.240353681380061,4.825827344433295,4.968939161871905,4.59014928555183,5.0,4.93036628133174,0.9600824863750184,0.850493445279128,0.9142730888201502,0.9893946089262041,2495,519,214,3148,58,355,0.4111990950226244,0.5920245398773006,0.5446516192345436,262,16,0
