scenarioID,year,avgBM_0,avgBM_1,avgBM_2,avgBM_3,avgBM_4,avgBM_5,avgTD_0,avgTD_1,avgTD_2,avgTD_3,avgTD_4,avgTD_5,avgEI_0,avgEI_1,avgEI_2,avgEI_3,avgEI_4,avgEI_5,avgSSG_0,avgSSG_1,avgSSG_2,avgSSG_3,avgSSG_4,avgSSG_5,friBM,friTD,friEI,friSSG,count_0,count_1,count_2,count_3,count_4,count_5,gMentor0,gMentor1,gMentor3,annualRetireeCount,annualHireCount,crisisState
1,2038.01,3.97915207921508,4.197996802027206,4.893638976936024,4.398359402640379,5.0,4.68032076727929,3.8782817369312617,4.504924836656457,4.890530519127048,4.650413607464173,5.0,4.6438122669813,3.194086688227445,4.773038429440985,3.564844251089319,4.887168671658922,3.552782336574738,3.0524474507619015,4.123803496189476,4.053914736161811,4.908582131613635,4.168895481625279,5.0,4.83750528275324,0.9294660514172709,0.9141727092946605,0.7542518127883981,0.9715227422544496,2580,853,173,3720,37,222,0.24517374517374518,0.13581890812250333,0.25,328,17,0
1,2039.01,3.9830185367046833,4.1575922123629265,4.896835098157404,4.389008450082169,4.957027027027027,4.653583987871546,3.8749006045894308,4.474909424487421,4.8876888330124535,4.635278322984631,4.957027027027027,4.602839126703633,3.159857748154813,4.7602798525161045,3.4925382242279186,4.874052523569464,3.5427183338360435,3.0123112303153206,4.120589132890223,4.004195020206989,4.910022841718875,4.131903089807446,4.957027027027027,4.82099468068087,0.9220761802575107,0.9169796137339056,0.7426233905579399,0.966469957081545,2558,860,162,3629,37,210,0.22803648583773403,0.1111111111111111,0.22642784724569112,345,16,0
1,2040.01,3.9832182697139635,4.1161998439099845,4.8850816316577435,4.37204589770653,4.962887605414044,4.633196795040253,3.870235535316644,4.445841702083633,4.873128245209502,4.612536444213171,4.9623105102984555,4.575375958271958,3.133970876268316,4.747912589567443,3.444663678025497,4.857175644110203,3.5347479041107888,3.0012557276828047,4.1157894116315425,3.949014483381946,4.898829572726559,4.08462565302501,4.962887605414044,4.802615886328232,0.9143952883166689,0.9191891521709354,0.7335981372414738,0.9602794137789344,2526,867,151,3524,37,196,0.5107655502392344,0.44741235392320533,0.5321739130434783,372,17,1
1,2041.01,4.281201180650745,4.258337557910067,4.867813026211403,4.523298853907474,4.921002516114978,4.6206557997794775,4.156910847659862,4.5789283494976685,4.842232141324649,4.7306611881614,4.919850254918725,4.543734775642384,3.3305341127429644,4.823052557186645,3.3636723814186835,4.8946069289969225,3.4301567977700773,2.9518200844054796,4.345574650539083,4.109220246092312,4.890395711339305,4.291356389895703,4.921002516114978,4.78749694174124,0.9827851644506648,0.9231630510846746,0.834849545136459,0.9885234429671099,2475,888,139,3423,36,184,0.6621893888515782,0.5661375661375662,0.6787641000490436,375,19,0
1,2042.01,4.416426387435886,4.3089021348509124,4.880510475370159,4.575069615863258,4.928332545666253,4.596741451870649,4.2831892462500125,4.643773462764095,4.859831735152336,4.780162927334996,4.926024340351618,4.509477155366356,3.41136676173254,4.830065644934298,3.3700117539096883,4.9030307640835415,3.4096913571121865,2.9243432105319456,4.463939087537933,4.186421047948771,4.897025425034843,4.392661917697901,4.928332545666253,4.7577369954063435,0.9882784917384551,0.9282587205197006,0.9110295156051406,0.9887021607117639,2443,903,133,3391,35,176,0.7677279305354558,0.7037735849056603,0.7941798941798942,283,19,0
1,2043.01,4.495446803169423,4.362216457236625,4.870753858517691,4.634413194453073,4.930640593338634,4.608500115560908,4.379529227241223,4.707890575731871,4.84834943606066,4.825419928612005,4.927148437795983,4.516966840777006,3.4629348015979335,4.842381056821656,3.352760185531127,4.918497452606971,3.339501620962875,2.9199030410299547,4.536108838314487,4.266595215078501,4.886213056586595,4.502801657628154,4.930640593338634,4.753179433312331,0.9943550663279707,0.9338131526954558,0.9228055320349986,0.9943550663279707,2447,923,128,3385,33,170,0.9405233941316415,0.8875255623721882,0.9911764705882353,209,14,0
1,2044.01,4.571700344437145,4.4469094757527365,4.881136819941225,4.712242587182832,4.885622160442607,4.634158928618235,4.4886404807519344,4.78424996988271,4.859756271951139,4.863721834642542,4.881176255207301,4.528551544464509,3.5745934778877553,4.865738412180541,3.3493227699751973,4.937206376710118,3.262796703941145,2.8919086015459765,4.608303506172049,4.382444653698721,4.893149643901635,4.619499650304099,4.885622160442607,4.761156617091824,0.99440011199776,0.9487610247795044,0.9174016519669607,0.99440011199776,2467,945,125,3414,33,159,1.0,1.0,1.0,153,10,0
1,2045.01,4.60350488702667,4.517587260243449,4.887099311926347,4.744193629032741,4.896387016380855,4.644109759214618,4.523960681901486,4.805517570441072,4.8690043403176055,4.876121276448776,4.890471395241691,4.529167075350898,3.6230042942768703,4.884406644767748,3.3772975047101204,4.945654521080848,3.2524273551937797,2.880152290321527,4.636372652299985,4.455360837308246,4.892508262880819,4.6434977814996845,4.896387016380855,4.761649494231847,0.9944559944559944,0.9731115731115731,0.9104643104643104,0.9944559944559944,2488,976,124,3442,33,152,1.0,0.9877800407331976,1.0,136,8,0
1,2046.01,4.612263228076459,4.499893131501539,4.874384294902115,4.7556793879772705,4.903438289500828,4.692395301095266,4.531727638773353,4.792769092646676,4.8541158174771,4.880364760038305,4.895291235980674,4.586427259986874,3.6152109332094478,4.881213875984405,3.3506199574134543,4.947996928635464,3.2986018564092383,2.917811866079898,4.6424894996022905,4.430490380226553,4.87963512265018,4.643343107905075,4.903438289500828,4.777877623858365,0.9945115257958288,0.9777716794731065,0.9135565312843029,0.9945115257958288,2497,1003,118,3492,31,147,1.0,0.9251439539347409,1.0,134,7,0
1,2047.01,4.625776951987176,4.487243659318405,4.882106215553194,4.762285462403931,4.901881249765324,4.707870560293582,4.5465590325104674,4.782862736305743,4.861711598188263,4.88190301471667,4.891968705770778,4.596430558051597,3.5981658275584767,4.885684410110564,3.362345152333033,4.949033460468197,3.2227526633458017,2.911354344993424,4.652712307134822,4.4125203436405265,4.886609582730819,4.640007231535398,4.901881249765324,4.778771639107235,0.994546693933197,0.9806407634628493,0.9154737559645535,0.994546693933197,2506,1024,114,3522,29,140,1.0,0.8788990825688073,1.0,160,7,0
1,2048.01,4.640346250191629,4.47266380660955,4.869733293705138,4.7679301388832815,4.911562922796364,4.7375660845314655,4.562167502312569,4.777795706950624,4.847626134390263,4.883580513145001,4.899319384513362,4.635851738167773,3.575388325999482,4.886212220174237,3.335805388755187,4.949414078307208,3.272676930545385,2.9428595888973885,4.663669603485044,4.39293813579302,4.874245186078382,4.637030757484926,4.911562922796364,4.782842545324058,0.9945652173913043,0.9835597826086957,0.9164402173913043,0.9945652173913043,2505,1044,110,3538,28,135,0.9896743447180302,0.8315789473684211,1.0,183,8,0
1,2049.01,4.654776441102271,4.466381116703065,4.864091076447035,4.760302004220855,4.9220192650919055,4.764466206990522,4.576457668454755,4.772097494583734,4.842428933298778,4.88096304246797,4.907205987778513,4.667414065525488,3.557024832846109,4.888696651153114,3.3418769475460017,4.945642970388819,3.325029590121155,2.9579736751577217,4.675988865951971,4.384375655775833,4.868489224595184,4.619313732525157,4.9220192650919055,4.788363307067356,0.9946018893387314,0.9831309041835358,0.9222672064777327,0.9946018893387314,2495,1066,108,3589,27,125,0.9614779874213837,0.8006756756756757,0.9698133918770582,159,9,0
1,2050.01,4.667468765681089,4.456956546704051,4.843686506163295,4.761193750328953,4.906337764301816,4.785022694964271,4.590643129593994,4.765192433971801,4.818413863945241,4.883435424439382,4.88952969856019,4.702537543678324,3.5242343929397832,4.888724695148833,3.313468208946672,4.946501044671471,3.1903192798474773,2.9962925061368417,4.685131809159348,4.371628175736154,4.848436506163296,4.613270268785267,4.906337764301816,4.797187572598265,0.9946272666218939,0.9833445265278711,0.9269308260577569,0.9946272666218939,2484,1095,100,3622,24,120,0.9421422986708365,0.7632850241545893,0.9368983957219251,173,8,0
1,2051.01,4.68098826753429,4.447701804250557,4.836672348059297,4.762207853120141,4.904725216620355,4.789017229652171,4.6075852741451815,4.759753687894739,4.81419444989665,4.887204084806041,4.884878600898691,4.71089360586955,3.494107315760634,4.888415805249172,3.2904085251466366,4.946973278233016,3.1675331866079772,3.0112043003919835,4.695096779030865,4.357876838734141,4.841779874941017,4.608402288188672,4.904725216620355,4.7975098111433505,0.9946581196581197,0.9834401709401709,0.9286858974358975,0.9946581196581197,2479,1120,93,3660,22,114,1.0,0.8152350081037277,1.0,166,9,0
1,2052.01,4.716134420726975,4.489626559927416,4.833953577186226,4.780367355575548,4.914003111081714,4.760264991256291,4.648868743401911,4.773272611270747,4.80830917131271,4.897158374062906,4.88922698960966,4.6763243216227295,3.533474377862723,4.900698382334677,3.29811224413597,4.951589111198888,3.2290907914678244,2.994125767343675,4.727925105233964,4.404840950326041,4.839541812480343,4.632826306710125,4.914003111081714,4.767939045675535,0.9946538358727612,0.9959903769045709,0.9295642876236301,0.9946538358727612,2461,1127,85,3684,20,105,1.0,0.9166666666666666,1.0,214,8,0
1,2053.01,4.725061834896201,4.539683292617946,4.8221014054277545,4.795873805518509,4.833981454894367,4.7968756573328335,4.663106215171235,4.7924005281219415,4.7827857386930965,4.905174270808008,4.80274944040173,4.71430425936595,3.525966653988887,4.912034856911408,3.258411923401861,4.955096853039057,3.238380894175568,3.0141086930293377,4.735161412519971,4.464090685653636,4.8221014054277545,4.6545945361077266,4.833981454894367,4.797443125810116,0.9946645324796586,0.998265973055889,0.9302387621715352,0.9946645324796586,2461,1140,75,3705,18,98,1.0,1.0,1.0,196,11,0
1,2054.01,4.733592879521031,4.602749922363767,4.82539297661217,4.800131951751794,4.828958255556873,4.7889349477303185,4.675461119728595,4.818068047610403,4.781609126337924,4.908256297522749,4.79114755392178,4.7162137600098095,3.512343623458345,4.923719173639045,3.2644216540693893,4.955565781080514,3.207037716940947,3.0488641613484853,4.741205739768722,4.5388917447632195,4.82539297661217,4.658608416131664,4.828958255556873,4.7889349477303185,0.9946695095948828,0.9992004264392325,0.9305703624733476,0.9946695095948828,2459,1139,71,3728,16,91,1.0,1.0,1.0,203,10,0
1,2055.01,4.744583749451556,4.602947867788557,4.839704554485912,4.801883168844395,4.775156159116317,4.80107796661795,4.690858766276098,4.819404507551524,4.7919204911947055,4.911125060841764,4.7290449752931405,4.744089559560421,3.4999498702079515,4.922992351604047,3.282201442867431,4.95582776612378,3.0895922656665986,3.138040563231813,4.750328279269852,4.539703659023387,4.839704554485912,4.660504658100584,4.775156159116317,4.80107796661795,0.9946794360202181,0.9996009577015164,0.9320297951582868,0.9946794360202181,2453,1147,66,3751,13,88,1.0,1.0,1.0,196,10,0
1,2056.01,4.756068128769884,4.5994776909812884,4.832688949487307,4.8043837885895115,4.7514909221274,4.824186956337515,4.706541865691793,4.818815870940921,4.784047669214779,4.9145278963835946,4.6962715902165595,4.773274139793936,3.4833212109480143,4.923471188515072,3.289948683618454,4.956247720430998,3.014870880687591,3.229368425288198,4.75899532546739,4.536115537694326,4.832688949487307,4.662277643416203,4.7514909221274,4.824186956337515,0.9946702198534311,0.9997335109926716,0.9312458361092605,0.9946702198534311,2429,1158,58,3765,12,83,1.0,1.0,1.0,223,10,0
1,2057.01,4.7645862923040205,4.60018560196698,4.814515096311001,4.804492487045472,4.812504376794926,4.835310464215067,4.718636994444598,4.822407625667591,4.766318003767144,4.916252275298236,4.736456545650705,4.800802045427072,3.4790517037470208,4.926365616000736,3.3247353489974083,4.955883208272289,3.170437825280683,3.349666764370529,4.766155845032785,4.538471652668292,4.814515096311001,4.661506015688342,4.812504376794926,4.835310464215067,0.9946780202235231,0.999866950505588,0.932543906333156,0.9946780202235231,2437,1161,47,3787,10,74,1.0,1.0,1.0,200,11,0
1,2058.01,4.766705390643926,4.5932640575564605,4.8447131933152825,4.809400916146124,4.860244798710014,4.824158099362082,4.722909689169192,4.822488827949849,4.8083171219654695,4.920702745051039,4.782746809501758,4.799587392127995,3.4714566710326795,4.925017493269794,3.4508856285596767,4.9581969107807256,3.2431169134551703,3.4922778573791295,4.76745120184131,4.530443861991796,4.8447131933152825,4.667258650397233,4.860244798710014,4.824158099362082,0.9947012849384025,1.0,0.9329712544707909,0.9947012849384025,2447,1172,41,3813,10,66,1.0,1.0,1.0,177,10,0
1,2059.01,4.767029577005289,4.595383492144965,4.800477849910023,4.813830518764843,4.872209165124957,4.853239254311813,4.725085301423982,4.826475565374678,4.766448539969218,4.925286940838238,4.796578213499881,4.82561176196817,3.4648096590991853,4.928607850154951,3.489050889625138,4.95957351131347,3.3006676740074927,3.5398473044908285,4.767272001247713,4.533692903485501,4.800477849910023,4.67318563922903,4.872209165124957,4.853239254311813,0.994751344967852,1.0,0.9330796483401128,0.994751344967852,2475,1188,36,3851,8,63,1.0,1.0,1.0,137,9,0
1,2060.01,4.726574516476287,4.571513165944925,4.78185034895655,4.787600375709291,4.896433707740114,4.874311567318052,4.677443604167217,4.818563796214474,4.748109033030191,4.915194392359604,4.849525361313413,4.844002769093558,3.372657620132904,4.927510851610007,3.496725626629275,4.953609643598581,3.3777473554022746,3.5560142478087,4.726717034291014,4.5070988941637244,4.78185034895655,4.627639451301246,4.896433707740114,4.874311567318052,0.9940449605478636,1.0,0.924668750930475,0.9940449605478636,2105,1124,31,3391,7,59,1.0,1.0,1.0,1111,7,0
