scenarioID,year,avgBM_0,avgBM_1,avgBM_2,avgBM_3,avgBM_4,avgBM_5,avgTD_0,avgTD_1,avgTD_2,avgTD_3,avgTD_4,avgTD_5,avgEI_0,avgEI_1,avgEI_2,avgEI_3,avgEI_4,avgEI_5,avgSSG_0,avgSSG_1,avgSSG_2,avgSSG_3,avgSSG_4,avgSSG_5,friBM,friTD,friEI,friSSG,count_0,count_1,count_2,count_3,count_4,count_5,gMentor0,gMentor1,gMentor3,annualRetireeCount,annualHireCount,crisisState
5,2027.01,3.8327188499157576,4.6895297226268315,4.8213225615367605,4.373173105289734,4.804759909444021,4.668701227801397,3.7703412733949597,4.755928121070318,4.823896177582956,4.507200956566093,4.791067540797422,4.690335368169173,3.4984577901153364,4.736705081162672,3.656990664796808,4.785439420320332,3.4000715923649705,3.1583144213052603,4.05714124526457,4.658492355745713,4.932180917556056,4.398279437979026,4.93395277213251,4.844989982472681,0.9099053627760252,0.8364668769716088,0.8442902208201892,0.9482649842271293,3025,550,233,3652,63,402,0.38570774163994503,0.6467065868263473,0.5210329029571013,0,0,0
5,2028.01,3.8600870164585634,4.710216623412163,4.854998331903524,4.397118602208234,4.843900626436361,4.6933866581016535,3.799386942904922,4.776043269571187,4.854753020176121,4.536793261846717,4.831143733907735,4.709524736905796,3.524762114920457,4.761592143295516,3.681572429919104,4.81124603538511,3.436804878377384,3.164846457125699,4.080970203109731,4.6880296060831075,4.953097916175442,4.42493548390203,4.9538252887443495,4.863171755329763,0.9166885331933876,0.8408554185253214,0.8554185253214379,0.9517187090002625,2880,541,229,3521,62,389,0.39332365747460085,0.6344410876132931,0.5295395308427454,303,0,0
5,2029.01,3.8819056511529486,4.724134171834796,4.870442356715815,4.414636001930834,4.880763252114451,4.71657258217186,3.8194527019170703,4.790110294807568,4.8708199828563385,4.562889877777091,4.867642686832587,4.729660489115211,3.546311483504449,4.7790784603164065,3.69737695586319,4.8324803602606865,3.477602797091559,3.18541992873653,4.0990561523462485,4.71126729410894,4.953700765263092,4.445084443047651,4.970078365711062,4.8766544044737135,0.9225217864923747,0.8442265795206971,0.8624727668845316,0.9564270152505446,2759,531,228,3388,62,376,0.4012188928390046,0.6189024390243902,0.5344202898550725,293,15,0
5,2030.01,3.901454293472486,4.728248752591065,4.887624799254226,4.432709682155655,4.907757111584944,4.724823394550989,3.836894673134738,4.797816247828369,4.885334482824208,4.587621343087176,4.891945894652769,4.735393188450626,3.5612247328946904,4.789317645896544,3.698091916834262,4.851855805142888,3.488036675384831,3.188816818275358,4.11575778987819,4.724253464664254,4.957040677335173,4.466156568308025,4.983632640001825,4.879162639742987,0.9280739161336177,0.8476190476190476,0.8689410092395167,0.9606254442075337,2618,522,217,3252,59,367,0.40601503759398494,0.5914634146341463,0.5419630156472262,324,15,0
5,2031.01,3.9189070606606005,4.738783475535331,4.906558473579274,4.448591279819817,4.930800052122411,4.723707674167097,3.853457479515537,4.8105284105026485,4.902672026747744,4.608898928087617,4.918963652664568,4.731665069236585,3.5814978138458176,4.8026727449998114,3.7169722047786684,4.867565076667613,3.517420338992056,3.178858144141029,4.130180108213762,4.745512590553345,4.95891232810625,4.485654655513427,4.995026269528284,4.87681649716161,0.93194874060981,0.850493445279128,0.874650169391663,0.9658270732066578,2495,519,214,3148,58,355,0.4111990950226244,0.5920245398773006,0.5446516192345436,262,16,0
5,2032.01,3.9455971829860403,4.739203212730892,4.92950679264728,4.460252682505201,4.950918465438595,4.71684009700753,3.8811391051227475,4.815239593618465,4.92530903958253,4.626352586118421,4.938201313825858,4.716681503187428,3.599945596697347,4.8054682229290515,3.7370415279630285,4.879429371754094,3.5313811309258045,3.148461917564245,4.153819911025277,4.751004607624915,4.966054879578959,4.499881251890236,5.0,4.869992440797891,0.9376635370170848,0.853624749884562,0.8799445898106818,0.9713714021856241,2366,509,210,3028,56,328,0.42016806722689076,0.5709876543209876,0.5433231396534148,305,13,0
5,2033.01,3.9641031958858775,4.744670687205109,4.930896900065452,4.474010350868418,4.967342333568124,4.726130599100342,3.9013570898080903,4.8226053850125945,4.930279213046069,4.641570011436727,4.955526536953408,4.722307733821684,3.6171515550502176,4.811278943592171,3.7472139430031457,4.887832115697161,3.5581856436414525,3.1490661652064547,4.171081775931868,4.760041345897281,4.956233210493529,4.514078429565342,5.0,4.8749430272344,0.9410917240275332,0.8564110773171122,0.8865055226508725,0.9777493196734433,2232,499,207,2945,55,309,0.42710997442455245,0.5496894409937888,0.5418848167539267,265,15,0
5,2034.01,3.980444745191367,4.744214931385649,4.945792716727831,4.4808069101369155,4.980277497082065,4.727219610745985,3.9159700079570374,4.8247813400831845,4.946438758857324,4.654149616324518,4.969436259356333,4.719165867699766,3.6283278363298788,4.807993522140085,3.7739866179356474,4.8936514047139665,3.5714635520373013,3.140122930586968,4.1836984852627275,4.762132389334833,4.962201726202376,4.52129659945739,5.0,4.869465675578993,0.943100283664275,0.8580010011680294,0.8872017353579176,0.9816452527949274,2125,479,204,2835,52,298,0.4261744966442953,0.5206349206349207,0.5349214943151056,267,13,0
5,2035.01,3.9951056882108915,4.737238376265475,4.933856956555066,4.48680368274483,4.99211770187964,4.722650456058721,3.930265298045612,4.822549571035603,4.934147709016097,4.665675807663845,4.9802918852475075,4.708530745347903,3.6364277831741485,4.81600988432756,3.722509631337532,4.898152083518983,3.564152907198537,3.1193954526841985,4.1946612030199235,4.755903633195792,4.948738556413042,4.527354010079538,5.0,4.867533419000036,0.94750656167979,0.8598425196850393,0.8853893263342082,0.983902012248469,2013,464,199,2715,48,276,0.4216101694915254,0.47770700636942676,0.5278559369724254,291,13,0
5,2036.01,4.0246512978053985,4.731515179463671,4.925459714363796,4.480107403063172,4.999783107891329,4.702070325158675,3.958200202262973,4.821473014465836,4.924578136890499,4.664299622271422,4.990484660924364,4.680234105777682,3.6451559469013985,4.825949548154436,3.6633695188515247,4.897361281581284,3.5378645448506143,3.090199338689315,4.215648503546884,4.750457453743848,4.941082862548717,4.519743192109568,5.0,4.8537411272685365,0.9527265959426764,0.860785408524102,0.8825609529127117,0.9880885911036665,1875,451,186,2569,42,250,0.43239113827349124,0.44089456869009586,0.5138479670005893,357,15,0
